position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
10768,599.3209856,563.5366418,602.6017003,560.237871,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10769,599.5543066,563.5046061,602.609135,560.377866,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10770,599.5556364,563.7934173,603.2538965,559.979473,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10771,599.550892,563.7952577,603.0521027,559.9857585,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10772,599.7516497,563.7570229,603.1005783,559.9724478,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10773,599.7262167,563.9520358,602.8408427,559.9855015,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10774,599.6958597,564.1555622,602.6878601,560.0539549,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10775,600.2761207,563.8843779,602.7343819,560.0224247,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10776,600.3362445,564.0682283,602.7445715,560.0201445,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10777,600.3347751,564.0784106,602.7339956,560.025832,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10778,600.6851428,563.9546603,602.8082263,560.0010815,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10779,600.6850769,563.9346864,602.8302148,559.9916718,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10780,600.6401633,564.240207,602.7747736,560.017578,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10781,600.741327,564.527947,602.6730492,560.0636126,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10782,600.7978201,564.6247301,602.6375674,560.0871342,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10783,600.9726405,564.7238554,602.6170485,560.1037826,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10784,601.1042422,564.6282179,603.1533037,559.5005259,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10785,601.1159019,564.8827098,603.0416612,559.4727357,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10786,601.3071684,564.721041,603.1623086,559.4993445,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10787,601.4640822,565.0049668,603.1333754,559.5222333,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10788,601.4433634,565.4075275,602.9743126,559.6448772,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10789,601.5747399,565.6373407,602.8213495,559.8925201,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10790,601.7498713,566.0248909,602.7285275,559.9784477,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10791,601.8161704,566.2017713,602.3295714,560.1743718,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10792,601.9288807,566.7186388,602.3115811,560.1947421,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10793,601.8383356,566.4447617,602.4748803,560.1336176,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10794,601.8107894,566.1944152,602.4914476,560.1175754,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10795,601.994231,565.9668212,602.703712,560.1407494,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10796,602.4400892,566.8399402,602.4160531,560.2425956,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10797,602.0750243,565.8633222,602.4112653,560.0968127,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10798,602.1604678,565.9407751,602.1438524,560.5883326,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10799,602.2968409,566.1387405,602.1595024,560.5845461,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10800,602.8571344,566.7808199,602.2422195,561.1087361,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10801,602.8543651,566.7744075,602.1752435,561.0203975,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10802,603.2347387,567.1166864,602.1586861,561.0680416,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10803,603.3208555,567.1705507,602.2065649,561.2121823,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10804,603.7190316,567.9373489,602.0815504,561.4240709,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10805,603.8339877,567.8857196,602.1724884,561.468137,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10806,603.8339709,567.8857085,602.1725034,561.4681306,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10807,603.7589392,567.9029542,602.0022399,561.716107,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10808,603.8418247,567.7595877,602.0853517,561.8347686,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10809,603.8597547,567.7882818,602.0838939,562.1115861,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10810,603.8664687,567.7984318,602.1801309,561.9519673,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10811,603.9016957,568.2177328,602.1765652,561.9992554,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10812,604.3332418,568.8874643,602.1686966,562.133957,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10813,604.666902,569.8098054,602.0919496,563.0578645,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10814,604.8438389,570.0524572,602.201348,562.98032,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10815,604.4658111,569.9947202,602.0000542,563.3045847,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10816,604.2705034,569.5075172,602.2882465,563.3153516,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10817,605.3063304,571.766487,602.3995961,564.5982046,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10818,605.1649306,571.4965217,602.454157,564.7253662,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10819,605.1813509,571.6353821,602.3331822,564.999517,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10820,605.0886534,571.8150743,602.3637875,565.179801,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10821,605.153785,572.3075537,602.3333439,564.9999986,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10822,605.5447658,572.9986461,602.4543979,565.1810565,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10823,605.4444279,573.6666283,602.5555525,565.3333153,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10824,605.6098453,574.1361664,602.9955068,565.7856305,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10825,605.4994583,574.4980136,602.9993682,565.9981054,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10826,605.4999432,574.4998048,603.2999791,566.4999083,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10827,605.4614957,574.6921661,603.2999987,566.4999685,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10828,605.4999989,575.4999953,603.444444,566.6666645,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10829,605.4999364,575.4997816,603.4999841,567.4998729,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10830,605.528386,575.6799699,603.8938407,567.9368619,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10831,605.4554336,575.6295678,603.880535,568.1514513,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10832,605.4667959,576.1987949,603.9004613,568.2051516,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10833,605.4393018,576.4548444,604.0072404,568.2512142,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10834,605.5706391,577.4924025,603.9982378,568.9947157,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10835,605.5000394,577.9990602,604.4997255,569.4994518,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10836,605.5191446,577.8078392,604.601595,569.504095,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10837,605.5001975,578.497818,604.8883021,570.4430955,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10838,605.4616275,578.7682742,604.8886231,570.4438336,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10839,605.4649319,579.2741849,605.0710283,570.7485992,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10840,605.4616081,579.76848,605.2998821,571.3995613,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10841,605.4631615,580.2976215,605.6140482,572.1484348,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10842,605.4640254,580.2950867,605.6644892,572.0758039,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10843,605.4168671,580.5821642,605.6998305,572.5993973,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10844,605.4173153,581.5771355,605.7269404,572.9053436,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10845,605.4175098,581.5787593,605.6660273,573.0809411,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10846,605.4172484,582.5777745,605.7269747,573.9057308,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10847,605.4172397,582.5778573,605.7269792,573.9057809,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10848,605.5579845,582.4828331,605.5521098,574.3279386,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10849,605.5332346,583.1986562,605.6001269,575.1045843,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10850,605.3992907,583.1363605,605.6007072,575.1096751,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10851,605.2260319,583.4053004,605.674035,575.4150492,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10852,605.0653038,583.7342534,605.8561562,576.2705352,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10853,604.998993,584.0021371,605.8574903,576.2993488,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10854,604.700794,584.111713,605.604519,577.5335394,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10855,604.8734943,583.9473739,605.6800109,577.4354142,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10856,604.4208872,584.9875493,605.4998255,578.4415504,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10857,604.3187506,585.2837208,605.5006884,578.4864843,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10858,603.9760892,586.135124,605.5439406,579.1356623,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10859,604.1083181,586.2973507,605.5023389,579.4941745,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10860,603.6536717,587.4672072,605.4690753,579.7167092,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10861,603.6373203,587.5212073,605.50606,579.9641206,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10862,603.6310785,587.5414223,605.4028618,580.0807209,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10863,603.4130692,587.5951406,605.1971221,580.6395909,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10864,603.2407537,587.8206051,605.3280173,580.379744,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10865,602.9449052,588.3652376,605.114432,581.5681636,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10866,602.9351388,588.3849682,605.1982549,581.6429817,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10867,603.1663277,588.2428,605.2524849,581.2225895,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10868,602.6468525,588.8323443,605.3342536,581.8785576,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10869,602.4643314,589.206507,605.2111692,582.623457,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10870,601.8385373,590.0252812,605.0871842,583.473245,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10871,601.2789686,590.2868936,604.9063195,583.7070918,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10872,600.6250025,591.1874964,605.0000007,583.7499979,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10873,600.5903833,591.1150543,604.8340774,583.9973212,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10874,600.134294,591.4655566,604.8335922,583.9990685,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10875,599.5333344,592.0666655,604.7272729,584.727272,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10876,599.562505,591.9374944,604.7000013,584.4999955,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10877,599.3537767,591.822672,604.1821923,585.7264952,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10878,598.9376896,591.8123171,604.0833748,585.7498972,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10879,599.1086396,591.7245506,604.0802973,585.7546047,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10880,599.0800893,591.5951378,603.8573677,586.1270322,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10881,599.1072247,591.5209338,603.5948154,586.495261,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10882,599.2973377,591.3696258,603.60144,586.4815065,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10883,599.0728182,591.6211586,603.4707635,586.566349,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10884,599.2851423,591.339484,603.4943612,586.8372192,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10885,599.2824505,591.3420277,603.4911345,586.841249,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10886,599.2808126,591.3434285,603.4895858,586.8435091,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10887,599.279913,591.3441852,603.4887709,586.8447329,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10888,599.3750063,591.3526354,602.9444931,587.2926376,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10889,599.3645928,591.3617662,602.9345318,587.3087606,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10890,599.357679,591.3680226,602.9275509,587.3194761,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10891,599.3529707,591.3724084,602.9225714,587.3267841,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10892,599.349708,591.375526,602.9189818,587.3318583,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10893,599.3474191,591.3777617,602.916378,587.3354263,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10894,599.3423484,591.3603811,603.0539622,587.3682628,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10895,599.2839813,591.2460068,603.0712072,587.3705662,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10896,598.7713676,591.5334357,602.800388,588.1241956,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10897,598.7615993,591.5390372,602.7923843,588.135044,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10898,599.0535245,591.4139569,602.8039136,588.1127319,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10899,599.2134383,591.297824,602.8237903,588.0805867,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10900,598.8279638,591.2636062,602.8340327,588.0692649,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10901,599.1181457,591.0766362,603.1354165,587.5740424,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10902,599.1312201,591.0700901,603.1431078,587.5603645,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10903,599.139859,591.0660021,603.1477184,587.5513108,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10904,599.1688591,591.0602032,603.0604343,587.4754795,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10905,599.1850177,591.0564148,603.0603295,587.4573964,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10906,599.1971007,591.0528383,603.0618525,587.4433448,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10907,599.049229,591.2599925,603.052728,587.4621273,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10908,598.807292,591.5086709,602.8444408,587.3945033,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10909,598.8471855,591.4933815,602.8478598,587.5874749,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10910,598.6524787,591.8482205,602.7886443,587.7102794,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10911,598.5429454,591.9723572,602.7754983,587.7394143,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10912,598.5091248,592.2112445,602.8318374,587.6060936,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10913,598.4367883,592.3388072,602.8310534,587.6125988,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10914,598.721922,592.3840078,602.8376796,587.6020138,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10915,598.7412353,592.4583675,602.8431262,587.5935576,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10916,598.7765282,592.668327,602.8335816,587.6146871,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10917,598.6675953,592.855036,602.8067849,587.6524823,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10918,599.1463767,593.0470502,602.8029407,587.6500276,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10919,599.3056514,593.1453087,602.8070341,587.6462635,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10920,599.4443508,593.3131412,602.7951368,587.6685933,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10921,599.5388572,593.3772272,602.7837324,587.6828672,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10922,599.5377376,593.3798223,602.7815553,587.6855734,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10923,599.7313387,593.2252212,602.7943161,587.6714905,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
10924,600.0532911,593.5613195,602.7839441,587.6792211,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
