position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
10944,1110.230769,380.8076923,1115.233333,394.9,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10945,1109.964286,379.8214286,1114.967742,394.2580645,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10946,1109.178571,378.25,1115.03125,394.34375,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10947,1108.428571,377.1428571,1114.62069,393.2758621,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10948,1108,376.4137931,1114.030303,392.1818182,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10949,1107.758621,375.4827586,1113.741935,390.9677419,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10950,1107.642857,374.3571429,1113.310345,389.5172414,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10951,1107.6,373.6,1113.074074,388.962963,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10952,1107.65625,372.90625,1113,388.2142857,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10953,1107.75,372,1112.821429,387.2142857,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10954,1107.903226,371,1112.793103,386.2758621,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10955,1107.78125,370.0625,1112.666667,385.6666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10956,1108.133333,369.6333333,1112.258065,384.7419355,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10957,1108.382353,368.6764706,1112.206897,384.0689655,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10958,1108.709677,368,1111.8,383.0666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10959,1108.892857,367.3214286,1111.83871,382,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10960,1108.96875,366.15625,1111.78125,381.625,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10961,1109.064516,365.5483871,1111.407407,381.037037,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10962,1109.259259,364.7037037,1111.12,380.04,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10963,1109.555556,364,1110.65625,379.28125,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10964,1109.708333,363.3333333,1110.333333,378.7666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10965,1110.0625,362.46875,1110.03125,377.71875,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10966,1110.071429,361.9642857,1110.03125,377.65625,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10967,1110.32,361.36,1109.967742,377,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10968,1110.615385,360.0769231,1109.785714,376.2857143,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10969,1110.76,359.12,1109.75,375.5714286,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10970,1110.777778,358.2962963,1109.666667,374.6666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10971,1111.296296,356.8888889,1109.444444,373.9259259,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10972,1111.230769,356.1153846,1109.5,373.6333333,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10973,1111.259259,355.4814815,1109.433333,372.7666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10974,1111.185185,353.962963,1109.16129,371.8064516,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10975,1111.478261,352.3478261,1109.096774,370.4193548,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10976,1111.565217,351.9565217,1109.03125,370.15625,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10977,1111.76,351.68,1109.2,368.8333333,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10978,1111.857143,351.3928571,1109.178571,367.4642857,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10979,1111.931034,350.9310345,1109.25,367,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10980,1111.9,350.3333333,1109.827586,365.7586207,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10981,1111.892857,350,1110,365.1764706,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10982,1112,349.3225806,1110.030303,364.6363636,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10983,1111.935484,348.2903226,1110.172414,363.7241379,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10984,1111.896552,347.7241379,1110.214286,362.75,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10985,1111.928571,346.7857143,1110.451613,361.5483871,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10986,1111.966667,346.1666667,1110.5625,360.65625,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10987,1111.969697,344.6666667,1110.606061,360.4848485,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10988,1112,344.3225806,1110.709677,359.3548387,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10989,1112,343.3225806,1110.967742,358.9354839,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10990,1111.931034,342.5172414,1111.233333,357.6666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10991,1111.935484,341.1935484,1111.4,357.2666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10992,1111.769231,340.7692308,1111.75,356.46875,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10993,1111.708333,339.9583333,1111.878788,355.5757576,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10994,1111.535714,338.6071429,1112.033333,354.7333333,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10995,1111.214286,337.6428571,1112,353.7352941,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10996,1111.259259,336.8518519,1111.971429,352.6571429,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10997,1111.1,336.4,1111.966667,351.4666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10998,1110.966667,335.6333333,1111.9375,350.46875,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
10999,1110.387097,334.1290323,1111.903226,349.9354839,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11000,1110.344828,333.3103448,1111.68,349.36,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11001,1109.925926,332,1111.321429,348.0714286,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11002,1109.482759,331.0689655,1111.222222,347.1481481,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11003,1109.466667,330.1666667,1111.064516,346.4516129,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11004,1109.5,329.0333333,1110.909091,345.8484848,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11005,1109.793103,328.862069,1110.903226,345.1612903,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11006,1109.655172,328.1034483,1110.9375,344.03125,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11007,1109.8,327.0666667,1110.969697,342.969697,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11008,1109.774194,326.1935484,1110.969697,341.969697,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11009,1109.6,325.0666667,1110.9375,341.09375,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11010,1109.6,324.0666667,1110.939394,340.2727273,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11011,1109.7,323.6333333,1110.64,339.6,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11012,1109.7,323.0666667,1110.740741,339.1851852,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11013,1109.714286,322.2142857,1110.692308,338.5384615,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11014,1109.7,320.8333333,1110.785714,337.5357143,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11015,1109.83871,319.8709677,1110.703704,336.4444444,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11016,1109.931034,319.2413793,1110.689655,335.3103448,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11017,1110,318.3225806,1110.655172,334.7241379,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11018,1110.033333,317.5,1110.6,333.7,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11019,1110.033333,316.8666667,1110.689655,333.3103448,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11020,1110.103448,316.4137931,1110.714286,332.7857143,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11021,1110.068966,315.7586207,1110.740741,332.1481481,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11022,1110.7,315.1333333,1110.857143,330.7857143,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11023,1110.774194,314.4516129,1110.862069,330.2758621,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11024,1110.8125,314.125,1110.866667,329.4666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11025,1110.862069,313.4827586,1110.866667,328.4666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11026,1110.903226,312.8387097,1110.9375,327.96875,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11027,1110.935484,312.2903226,1110.903226,326.9354839,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11028,1111.066667,311.9,1110.9375,325.59375,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11029,1111.09375,311.562496,1111,324.9999943,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11030,1111.212121,310.8181818,1110.9375,324.3749999,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11031,1111,310,1110.5,323.5,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11032,1111.2,309.6857142,1110.52,323.0399997,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11033,1111.121212,308.7272727,1110.5,322.142857,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11034,1110.966667,308.1333333,1110.615385,321.1923077,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11035,1110.9,307.0333333,1110.866667,321.1,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11036,1110.862069,306.4827586,1110.9375,320.28125,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11037,1110.714286,305.2142857,1110.969697,319.3333333,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11038,1110.6,304.0666667,1110.9375,318.8125,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11039,1110.387097,302.516129,1110.90625,318.25,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11040,1110.310345,301.2758621,1110.83871,317.5806452,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11041,1110.259259,300.6296296,1110.903226,317.2580645,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11042,1110.206897,299.5172414,1110.866667,316.4,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11043,1110.535714,298.0357143,1110.866667,315.6666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11044,1110.538462,297,1110.827586,314.7241379,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11045,1110.310345,295.9655172,1110.692308,313.9615385,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11046,1109.862069,295.1034483,1110.354839,312.7741935,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11047,1109.892857,294.3214286,1110.344828,312.0689655,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11048,1110.310345,292.7931034,1110.3125,311.5,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11049,1110.5,291.6428571,1110.821429,310.5357143,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11050,1110.555556,291.1111111,1110.862069,309.2413793,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11051,1110.538462,290.3846154,1110.827586,307.8965517,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11052,1110.692308,289.6923077,1110.9375,306.46875,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11053,1110.730769,289.5384615,1110.969697,305.969697,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11054,1110.730769,288.5384615,1111,305.5,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11055,1110.892857,288.3214286,1111.030303,304.3333333,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11056,1110.851852,288.3703704,1111,303.5,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11057,1110.851852,288.3703704,1111.03125,302.15625,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11058,1111.0625,288.125,1111.214286,301.5357143,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11059,1111.121212,288.2121212,1111.137931,301.2758621,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11060,1111.121049,287.6649379,1111.233473,300.1641058,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11061,1111.118074,287.6353534,1111.386609,299.7576281,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11062,1111.096109,287.0309858,1111.857546,299.1695938,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11063,1111.128934,286.6766827,1111.99998,299.3133853,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11064,1111.15625,285.624999,1112,299.1764692,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11065,1111.125,285.03125,1112,299.1764706,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11066,1111.064516,283.9032258,1112.030303,298.6666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11067,1110.931034,282.2413793,1112,298,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11068,1110.967742,281.6129032,1112.0625,297.53125,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11069,1110.851852,280.3703704,1112.058824,296.5,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11070,1110.851852,279.3703704,1112.058824,295.5,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11071,1110.785714,278.3214286,1112.030303,294.9090909,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11072,1110.785714,277.3214286,1112.096774,293.8064516,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11073,1110.76,276.2,1112.0625,292.8125,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11074,1110.68,274.48,1112.090909,291.5757576,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11075,1110.62963,273.7407407,1112.09375,291.375,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11076,1110.6,272.4,1112.2,290.7,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11077,1110.64,272.12,1112.096774,289.483871,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11078,1110.5,271.4642857,1112.4,288.9666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11079,1110.48,270.2,1112.25,287.71875,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11080,1110.52,269.72,1112.233333,287.1333333,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11081,1110.321429,268.8928571,1112.259259,286.2592593,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11082,1110.37931,268.2413793,1112.392857,285.5714286,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11083,1110.333333,267.7037037,1112.36,284.48,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11084,1110.192308,266.4615385,1112.333333,283.5555556,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11085,1110.148148,265.2592593,1112.37037,282.962963,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11086,1110.148148,264.7777778,1112.375,282.2916667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11087,1110.172414,264.0344828,1112.384615,281.8076923,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11088,1110.129032,263.6774194,1112.333333,280.7407407,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11089,1110.206897,262.6206897,1112.555556,279.8148148,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11090,1110.2,261.9,1112.607143,279.3214286,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11091,1110.2,260.9,1112.62963,278.6666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11092,1110.133333,260,1112.517241,277.4482759,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11093,1110.321429,259.6071429,1112.517241,276.4482759,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11094,1110.37931,258.6206897,1112.272727,275.4242424,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11095,1110.258065,257.7419355,1112.121212,274.6666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11096,1110.233333,257.0333333,1112.1,273.8666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11097,1110.481481,256.6666667,1111.966667,273.0666667,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11098,1110.535714,256.1785714,1111.896552,272.1034483,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11099,1110.655172,256.1034483,1111.785714,271.75,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11100,1110.866667,255.5333333,1111.714286,270.9285714,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11101,1110.896552,254.9655172,1111.785714,270.75,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11102,1111.103448,254.3448276,1111.714286,269.9285714,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11103,1111.37037,253.1481481,1111.703704,269.1481481,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11104,1111.5,252.2666667,1111.703704,268.1481481,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11105,1111.653846,251.6923077,1111.642857,267.6428571,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
11106,1111.821429,251.3214286,1111.481481,266.7037037,1780.655431,51.29338327,1655.120952,317.5935228,1635.589888,371.5853933,1702.036517,56.53932584,1690.748315,21.28314607
