SET,Treatment,Colony,Emigration,Leader,Follower,Time_Start,Time_Stop,Leaves_From,Arrives_at,Target,Success_or_Fail_or_Switch,BREAK_UP,X,Y,Nth_Tandem,Leader_Consist_Lead,Follower_Consist_Foll
2,Control,2_4,2,PPPY,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,3
2,Control,2_4,2,BWPR,PYBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,3
2,Control,2_4,2,GWWY,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,2
2,Control,2_4,2,PPPY,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,4
2,Control,2_4,2,PPPY,PYWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,1
2,Control,2_4,2,BYRP,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,1
2,Control,2_4,2,WRWG,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,2
2,Control,2_4,2,BGWY,GPRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,1
2,Control,2_4,2,WRWG,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,1
2,Control,2_4,3,RBPP,GRYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2
2,Control,2_4,3,PWBB,BGWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3
2,Control,2_4,3,RBPP,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2
2,Control,2_4,3,RBPP,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2
2,Control,2_4,3,GRRW,PYBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3
2,Control,2_4,3,RBPP,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2
2,Control,2_4,3,GRRW,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3
2,Control,2_4,3,WRWG,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,3
2,Control,2_4,3,WRWG,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,2
2,Control,2_4,3,GRRW,GWWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,2
2,Control,2_4,3,WRWG,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,3
2,Control,2_4,3,WRWG,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,2
2,Control,2_4,3,GRRW,PPPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,2
2,Control,2_4,3,WRWG,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,4
2,Control,2_4,3,GRRW,GRYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,2
2,Control,2_4,3,PYBY,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,3
2,Control,2_4,3,PPPY,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,3
2,Control,2_4,3,SAME,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,3
2,Control,2_4,3,PYBY,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,4
2,Control,2_4,3,WGPW,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,3
2,Control,2_4,3,PPPY,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,2
2,Control,2_4,3,WRYP,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,2
2,Control,2_4,3,PYBY,GPBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,2
2,Control,2_4,3,YPRP,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,3
2,Control,2_4,4,WRWG,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4
2,Control,2_4,4,BGWY,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1
2,Control,2_4,4,BGWY,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4
2,Control,2_4,4,BGWY,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4
2,Control,2_4,4,RBGR,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1
2,Control,2_4,4,RBGR,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3
2,Control,2_4,4,RBPP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3
2,Control,2_4,4,BWPR,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,4
2,Control,2_4,4,GBPB,GRRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2
2,Control,2_4,4,WRGB,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,2
2,Control,2_4,4,YPRP,RBPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,2
2,Control,2_4,4,RRPG,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2
2,Control,2_4,4,YPRP,GPBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,2
2,Control,2_4,4,BGWY,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,4
2,Control,2_4,4,RBGR,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,1
2,Control,2_4,4,WRWG,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,3
2,Control,2_4,4,GRRW,WRPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1
2,non_specialists_removed,2_4,5,GRRW,GPBY,10:59:39,11:05:57,o,o,NA,Fail,NA,NA,NA,1,3,2
2,non_specialists_removed,2_4,5,WRWG,BWPR,12:23:42,12:26:33,o,l,Left,Success,NA,18,9,2,4,1
2,non_specialists_removed,2_4,5,WRWG,GBPB,12:35:34,12:38:15,o,l,Left,Success,NA,18,9,3,4,1
2,non_specialists_removed,2_4,5,WRWG,GGWB,12:43:06,12:44:29,o,18.35,NA,Switch,NA,NA,NA,4,4,3
2,non_specialists_removed,2_4,5,WRWG,PPPY,12:44:29,12:46:00,18.35,l,Left,Switch,NA,18,9,5,4,2
2,non_specialists_removed,2_4,5,GRRW,RBGR,11:16:47,11:20:14,o,r,Right,Success,NA,58,9,6,3,4
2,non_specialists_removed,2_4,5,GRRW,YPRP,11:28:55,11:32:32,o,r,Right,Success,NA,58,9,7,3,3
2,non_specialists_removed,2_4,5,GRRW,WRWG,11:36:35,11:40:16,o,35.36,NA,Switch,NA,NA,NA,8,3,2
2,non_specialists_removed,2_4,5,uncertain_SAME,BYRP,11:40:16,11:44:23,35.36,o,NA,Switch,NA,NA,NA,9,NA,3
2,non_specialists_removed,2_4,5,YPRP,RBPP,11:49:21,11:51:32,o,NA,Right,Fail,7.54,54,7,10,3,2
2,non_specialists_removed,2_4,5,YPRP,GGWB,12:04:34,12:08:51,o,r,Right,Success,NA,58,9,11,3,3
2,non_specialists_removed,2_4,5,WRWG,WGPW,12:13:19,12:17:21,o,NA,Left,Fail,4.22,22,4,12,4,2
2,non_specialists_removed,2_4,5,YPRP,PPPY,12:15:01,12:17:01,o,r,Right,Success,NA,58,9,13,3,2
3,Control,3_1,1,RPPW,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4
3,Control,3_1,1,PPBP,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
3,Control,3_1,1,RPPW,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4
3,Control,3_1,1,RPPW,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1
3,Control,3_1,1,YPRP,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4
3,Control,3_1,1,WRYP,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4
3,Control,3_1,1,RPPW,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4
3,Control,3_1,1,YRYW,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2
3,Control,3_1,1,BPPP,YYRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4
3,Control,3_1,1,YPRP,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,4
3,Control,3_1,1,RPPW,uncertain_YXXX,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,NA
3,Control,3_1,1,PGRR,GBWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,2
3,Control,3_1,1,WRWG,YRWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,2
3,Control,3_1,1,PGRR,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,2
3,Control,3_1,1,YPRP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,4
3,Control,3_1,1,WRYP,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,2
3,Control,3_1,1,WRWG,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,4
3,Control,3_1,1,YYRW,PPPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,2
3,Control,3_1,1,BPPP,RGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,3
3,Control,3_1,1,WRWG,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,2
3,Control,3_1,1,BPGG,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,4
3,Control,3_1,1,YYRW,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,4
3,Control,3_1,1,PGRR,RGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,1
3,Control,3_1,1,WRYP,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,3
3,Control,3_1,1,YPRP,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,3
3,Control,3_1,1,GBWW,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,4
3,Control,3_1,1,RYRY,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,4
3,Control,3_1,1,WRWG,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,4
3,Control,3_1,1,BPGG,YRWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,2
3,Control,3_1,1,GBPB,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,2
3,Control,3_1,1,YPRP,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,2
3,Control,3_1,1,WRYP,BYGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,3
3,Control,3_1,1,PGRR,GPBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,3
3,Control,3_1,1,GBPB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,4
3,Control,3_1,1,WRWG,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,2
3,Control,3_1,1,PGRR,YRWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,2
3,Control,3_1,1,BPGG,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,4,4
3,Control,3_1,1,BPGG,GPBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,4,3
3,Control,3_1,1,BPGG,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,4,1
3,Control,3_1,1,RGYW,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,2
3,Control,3_1,2,RPPW,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3
3,Control,3_1,2,BYGY,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4
3,Control,3_1,2,YRWB,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4
3,Control,3_1,2,RPPW,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4
3,Control,3_1,2,RPPW,WGRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2
3,Control,3_1,2,YYRW,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2
3,Control,3_1,2,RPPW,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1
3,Control,3_1,2,BPPP,PYWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,2
3,Control,3_1,2,BYRP,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,3
3,Control,3_1,2,BPPP,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,2
3,Control,3_1,2,RPPW,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,3
3,Control,3_1,2,BPPP,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,2
3,Control,3_1,2,GBWW,YYRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,4
3,Control,3_1,2,BYRP,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,4
3,Control,3_1,2,BYGY,RGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,3
3,Control,3_1,2,SAME,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,4
3,Control,3_1,2,BPPP,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,4
3,Control,3_1,2,YRWB,RBPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,2
3,Control,3_1,2,RGBP,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,4
3,Control,3_1,2,YRWB,WGRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,2
3,Control,3_1,2,GBWW,RWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,3
3,Control,3_1,2,BPPP,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,2
3,Control,3_1,2,RGBP,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,3
3,Control,3_1,2,BYRP,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,3
3,Control,3_1,2,BPPP,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,4
3,Control,3_1,2,WRYP,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,4
3,Control,3_1,2,BPPP,YYRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,4
3,Control,3_1,2,RGBP,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,4
3,Control,3_1,2,RGRB,RGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,3
3,Control,3_1,2,PGRR,PYWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,2
3,Control,3_1,2,BPPP,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4,2
3,Control,3_1,2,BYGY,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,4
3,Control,3_1,2,RWGP,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,3
3,Control,3_1,2,WRYP,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,4
3,Control,3_1,2,RYRY,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,1
3,Control,3_1,2,WRYP,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,4
3,Control,3_1,2,PWRP,RGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2,3
3,Control,3_1,2,YGGB,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3,2
3,Control,3_1,2,BPGG,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,4,4
3,Control,3_1,2,WRYP,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,1
3,Control,3_1,3,YYRW,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4
3,Control,3_1,3,BYGY,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4
3,Control,3_1,3,YYRW,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3
3,Control,3_1,3,RYRY,RWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3
3,Control,3_1,3,RYRY,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4
3,Control,3_1,3,SAME,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1
3,Control,3_1,3,RYRY,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3
3,Control,3_1,3,GBPB,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,2
3,Control,3_1,3,BPGG,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,3
3,Control,3_1,3,BPPP,PYWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,2
3,Control,3_1,3,PWRP,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,2
3,Control,3_1,3,BPGG,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,4
3,Control,3_1,3,PPBP,BYGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,3
3,Control,3_1,3,BPPP,RWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,3
3,Control,3_1,3,RPPW,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,4
3,Control,3_1,3,PPBP,GBWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,2
3,Control,3_1,3,BPPP,YYRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,4
3,Control,3_1,3,GBPB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,4
3,Control,3_1,3,BPGG,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,3
3,Control,3_1,3,RPPW,GPBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,3
3,Control,3_1,3,BPPP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,4
3,Control,3_1,3,GBWW,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,2
3,Control,3_1,3,BPGG,YRWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,2
3,Control,3_1,3,RPPW,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,3
3,Control,3_1,3,GBPB,YYRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,4
3,Control,3_1,3,YGGB,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,3
3,Control,3_1,3,GBPB,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,4
3,Control,3_1,3,YRWB,PYWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,2
3,Control,3_1,3,RPPW,RBPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,2
3,Control,3_1,3,PPBP,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,4
3,Control,3_1,3,SAME,RWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,3
3,Control,3_1,3,YGGB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,4
3,Control,3_1,3,BYGY,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,4
3,Control,3_1,3,RYRY,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,2
3,Control,3_1,3,YRWB,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,1
3,Control,3_1,3,YGGB,BPPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,2
3,Control,3_1,3,YRWB,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3,4
3,Control,3_1,3,BYGY,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3,4
3,Control,3_1,3,RPPW,PRRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,4,2
3,Control,3_1,3,PPBP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,4
3,Control,3_1,3,RYRY,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,3,3
3,Control,3_1,3,BYGY,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,3,3
3,Control,3_1,3,BPPP,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,4,4
3,Control,3_1,3,PPBP,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,4
3,Control,3_1,3,YYRW,GBWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4,2
3,Control,3_1,3,BPGG,RWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,4,3
3,Control,3_1,3,GBWW,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3,4
3,Control,3_1,3,PPBP,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2,4
3,Control,3_1,3,BYGY,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,3,3
3,Control,3_1,3,GBWW,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,3
3,Control,3_1,3,YRYW,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,4
3,Control,3_1,3,BYGY,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,3,3
3,Control,3_1,4,RPPW,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4
3,Control,3_1,4,RGBP,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4
3,Control,3_1,4,RPPW,RWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3
3,Control,3_1,4,GBPB,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3
3,Control,3_1,4,SAME,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4
3,Control,3_1,4,RPPW,BYGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3
3,Control,3_1,4,RGBP,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4
3,Control,3_1,4,BPGG,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,3
3,Control,3_1,4,RPPW,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4
3,Control,3_1,4,BPGG,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1
3,Control,3_1,4,GBPB,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,4
3,Control,3_1,4,BYGY,BPPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,2
3,Control,3_1,4,RPPW,PRRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,2
3,Control,3_1,4,BPGG,PPPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,2
3,Control,3_1,4,RPPW,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,3
3,Control,3_1,4,GBPB,YYRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,4
3,Control,3_1,4,RBGR,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,2
3,Control,3_1,4,BYGY,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,3
3,Control,3_1,4,YRWB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,4
3,Control,3_1,4,BPGG,PPPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,2
3,Control,3_1,4,SAME,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1
3,Control,3_1,4,RGBP,GPBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,3
3,Control,3_1,4,BPPP,PRRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,2
3,Control,3_1,4,RBGR,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,3
3,Control,3_1,4,YYRW,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,4
3,Control,3_1,4,RGBP,WGRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,2
3,Control,3_1,4,YGGB,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,2
3,Control,3_1,4,RBGR,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,3
3,Control,3_1,4,YRWB,GPBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,3
3,Control,3_1,4,BPPP,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,4,2
3,Control,3_1,4,RGBP,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,4
3,Control,3_1,4,BPGG,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,4,2
3,Control,3_1,4,YYRW,GGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,4,4
3,Control,3_1,4,BPPP,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,4
3,Control,3_1,4,YRWB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,4
3,Control,3_1,4,RRGW,RGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,1,3
3,Control,3_1,4,RGBP,PYBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2,1
3,Control,3_1,4,RBGR,WGBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,4
3,Control,3_1,4,BPPP,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,4,4
3,Control,3_1,4,RRGW,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,3
3,Control,3_1,4,RRGW,WYYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,1
3,Control,3_1,4,RGYW,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,4
3,Control,3_1,4,BYGY,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,3,3
3,Control,3_1,4,BYGY,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,3,4
3,specialists_removed,3_1,5,RGBP,YYRW,10:44:50,11:05:34,o,NA,Right,Fail,6.63,63,6,1,2,4
3,specialists_removed,3_1,5,YYRW,RPPW,12:02:18,NA,o,NA,NA,NA,NA,NA,NA,2,4,1
3,specialists_removed,3_1,5,BYGY,YGGB,12:04:34,12:11:20,o,l,Left,Success,NA,18,9,3,3,3
3,specialists_removed,3_1,5,RRGW,BPPP,12:07:55,12:12:44,o,NA,Right,Fail,4.57,57,4,4,1,2
3,specialists_removed,3_1,5,BPGG,RWGP,12:12:34,12:14:31,o,NA,Right,Fail,10.60,60,10,5,4,3
3,specialists_removed,3_1,5,BYGY,PWGW,12:15:40,12:20:07,o,l,Left,Success,NA,18,9,6,3,0
3,specialists_removed,3_1,5,RRGW,PYWR,12:19:20,12:21:50,o,NA,Right,Fail,5.54,54,5,7,1,2
3,specialists_removed,3_1,5,YRYW,PWRP,12:21:31,12:26:20,o,r,Right,Success,NA,58,9,8,2,3
3,specialists_removed,3_1,5,BPGG,GGWB,12:24:38,12:26:46,o,r,Right,Success,NA,58,9,9,4,0
3,specialists_removed,3_1,5,WGBB,YGGB,12:25:50,12:30:58,o,r,Right,Success,NA,58,9,10,0,3
3,specialists_removed,3_1,5,BPPP,PGPP,12:28:23,12:33:11,o,r,Right,Success,NA,58,9,11,4,2
3,specialists_removed,3_1,5,YRWB,GGBG,11:02:30,11:11:46,o,l,Left,Success,NA,18,9,12,3,1
3,specialists_removed,3_1,5,RGBP,WYBW,12:34:17,12:37:35,o,7.48,NA,Switch,NA,NA,NA,13,2,1
